time,C,A,T,R,L,M,f_ras
106.76691729323308,0.6607049024108781,0.49986072961747147,0.3355872040258328,0.3214552310516868,0.7497910944905888,0.5636589917299593,0.9
107.26817042606515,0.6607049024106827,0.4998607296174093,0.33558720402576386,0.3214552310515807,0.7497910944903191,0.5636589917294665,0.9
107.76942355889723,0.6607049024104873,0.4998607296173471,0.3355872040256949,0.3214552310514746,0.7497910944900494,0.5636589917289738,0.9
108.27067669172932,0.6607049024102919,0.49986072961728495,0.33558720402562603,0.32145523105136853,0.7497910944897799,0.563658991728481,0.9
108.7719298245614,0.6607049024100965,0.4998607296172228,0.3355872040255571,0.3214552310512624,0.7497910944895102,0.5636589917279883,0.9
109.27318295739347,0.6607049024099011,0.4998607296171606,0.33558720402548814,0.3214552310511563,0.7497910944892405,0.5636589917274955,0.9
109.77443609022556,0.6607049024097057,0.49986072961709843,0.3355872040254192,0.3214552310510502,0.7497910944889709,0.5636589917270027,0.9
110.27568922305764,0.6607049024095103,0.49986072961703626,0.33558720402535025,0.32145523105094415,0.7497910944887012,0.56365899172651,0.9
110.77694235588972,0.6607049024093149,0.4998607296169741,0.3355872040252813,0.32145523105083806,0.7497910944884315,0.5636589917260172,0.9
111.27819548872179,0.6607049024091194,0.4998607296169119,0.33558720402521236,0.3214552310507319,0.7497910944881618,0.5636589917255245,0.9
111.77944862155388,0.660704902408924,0.49986072961684974,0.3355872040251434,0.32145523105062584,0.7497910944878923,0.5636589917250318,0.9
112.28070175438596,0.6607049024087286,0.4998607296167876,0.33558720402507447,0.32145523105051976,0.7497910944876226,0.5636589917245389,0.9
112.78195488721803,0.6607049024085332,0.49986072961672545,0.3355872040250056,0.3214552310504137,0.7497910944873529,0.5636589917240462,0.9
113.28320802005013,0.6607049024083378,0.4998607296166633,0.33558720402493664,0.3214552310503076,0.7497910944870833,0.5636589917235535,0.9
113.7844611528822,0.6607049024081424,0.4998607296166011,0.3355872040248677,0.32145523105020146,0.7497910944868136,0.5636589917230607,0.9
114.28571428571428,0.660704902407947,0.49986072961653893,0.33558720402479875,0.3214552310500954,0.7497910944865439,0.563658991722568,0.9
114.78696741854635,0.6607049024077516,0.49986072961647676,0.3355872040247298,0.3214552310499893,0.7497910944862743,0.5636589917220752,0.9
115.28822055137844,0.6607049024075562,0.4998607296164146,0.33558720402466086,0.3214552310498832,0.7497910944860047,0.5636589917215824,0.9
115.78947368421052,0.6607049024073608,0.4998607296163524,0.3355872040245919,0.3214552310497771,0.749791094485735,0.5636589917210897,0.9
